path	soundId
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Close	rbxassetid://1143451828
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Place	rbxassetid://9119633070
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Open	rbxassetid://1143451761
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Open	rbxassetid://1143451761
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Close	rbxassetid://1143451828
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Place	rbxassetid://9119633070
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Open	rbxassetid://1143451761
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Close	rbxassetid://1143451828
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Place	rbxassetid://9119633070
Workspace.Bases.Base.Garage Door.Garage Door.Main.Place	rbxassetid://9119633070
Workspace.Bases.Base.Garage Door.Garage Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Garage Door.Garage Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Garage Door.Garage Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Garage Door.Garage Door.Main.Open	rbxassetid://9113910179
Workspace.Bases.Base.Garage Door.Garage Door.Main.Place	rbxassetid://9119633070
Workspace.Bases.Base.Garage Door.Garage Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Garage Door.Garage Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Garage Door.Garage Door.Main.Open	rbxassetid://9113910179
Workspace.Bases.Base.Garage Door.Garage Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Garage Door.Garage Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Garage Door.Garage Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Garage Door.Garage Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Garage Door.Garage Door.Main.Open	rbxassetid://9113910179
Workspace.Bases.Base.Garage Door.Garage Door.Main.Place	rbxassetid://9119633070
Workspace.Bases.Base.Storage Cabinet.Storage Cabinet.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Open	rbxassetid://9117506603
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Knock	rbxassetid://9120918288
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Close	rbxassetid://9113366556
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Loners.Fire Barrel.Fire Barrel.Main.ParticleHolder.On	rbxassetid://9112780462
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Purchasing	rbxassetid://9118338809
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Place	rbxassetid://9113100200
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Purchase	rbxassetid://9120300236
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Purchase	rbxassetid://9120300236
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Purchasing	rbxassetid://9118338809
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Place	rbxassetid://9113100200
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Purchase	rbxassetid://9120300236
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Place	rbxassetid://9113100200
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Purchasing	rbxassetid://9118338809
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Purchase	rbxassetid://9120300236
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Purchasing	rbxassetid://9118338809
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Place	rbxassetid://9113100200
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Purchasing	rbxassetid://9118338809
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Purchase	rbxassetid://9120300236
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Place	rbxassetid://9113100200
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Purchase	rbxassetid://9120300236
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Purchasing	rbxassetid://9118338809
Workspace.Bases.Loners.Shop Machine.Shop Machine.Main.Place	rbxassetid://9113100200
Workspace.Bases.Loners.Shredder.Shredder.Main.ParticleHolder.On	rbxassetid://9112919269
Workspace.Bases.Loners.Shredder.Shredder.Main.ParticleHolder.On	rbxassetid://9112919269
Workspace.Bases.Loners.Shredder.Shredder.Main.ParticleHolder.On	rbxassetid://9112919269
Workspace.Bases.Loners.Petroleum Refinery.Petroleum Refinery.FirePart.ParticleHolder.On	rbxassetid://9112839813
Workspace.Bases.Loners.Timed Crate.Timed Crate.Main.Beep	rbxassetid://4843088994
Workspace.Bases.Loners.Timed Crate.Timed Crate.Main.Sound	rbxassetid://4843088994
Workspace.Bases.Loners.Timed Crate.Timed Crate.Main.Sound	rbxassetid://9116437006
Workspace.Bases.Loners.External Wooden Gate.External Wooden Gate.Main.Close	rbxassetid://9113366556
Workspace.Bases.Loners.External Wooden Gate.External Wooden Gate.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Loners.External Wooden Gate.External Wooden Gate.Main.Knock	rbxassetid://9120918288
Workspace.Bases.Loners.External Wooden Gate.External Wooden Gate.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Loners.External Wooden Gate.External Wooden Gate.Main.Open	rbxassetid://9117506603
Workspace.Bases.Loners.Wooden Boat.Wooden Boat.EngineMain.On	rbxassetid://130436247442902
Workspace.Bases.Loners.Wooden Boat.Wooden Boat.Main.Nudge	rbxassetid://9119671076
Workspace.Bases.Loners.Wooden Spikes.Wooden Spikes.Main.Place	rbxassetid://9114558729
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Loners.Contents.Contents.Main.Shoot	rbxassetid://136366473078759
Workspace.Bases.Loners.Contents.Contents.Main.Walk	rbxassetid://6743861466
Workspace.Bases.Loners.Contents.Contents.Main.Shoot	rbxassetid://136366473078759
Workspace.Bases.Loners.Contents.Contents.Main.Walk	rbxassetid://6743861466
Workspace.Bases.Loners.Locked Wooden Crate.Locked Wooden Crate.Main.ChainBreak	rbxassetid://9113757040
Workspace.Bases.Loners.Locked Wooden Crate.Locked Wooden Crate.Main.ChainRattle	rbxassetid://9113763639
Workspace.Bases.Loners.Locked Wooden Crate.Locked Wooden Crate.Main.ChainBreak	rbxassetid://9113757040
Workspace.Bases.Loners.Locked Wooden Crate.Locked Wooden Crate.Main.ChainRattle	rbxassetid://9113763639
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Open	rbxassetid://1143451761
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Place	rbxassetid://9119633070
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Close	rbxassetid://1143451828
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Base.Furnace.Furnace.Main.ParticleHolder.On	rbxassetid://9112780462
Workspace.Bases.Base.Furnace.Furnace.Main.ParticleHolder.On	rbxassetid://9112780462
Workspace.Bases.Base.Furnace.Furnace.Main.ParticleHolder.On	rbxassetid://9112780462
Workspace.Bases.Base.Furnace.Furnace.Main.ParticleHolder.On	rbxassetid://9112780462
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Campfire.Campfire.Main.ParticleHolder.On	rbxassetid://9112780462
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Close	rbxassetid://1143451828
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Open	rbxassetid://1143451761
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Open	rbxassetid://1143451761
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Close	rbxassetid://1143451828
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Open	rbxassetid://1143451761
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Close	rbxassetid://1143451828
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Open	rbxassetid://1143451761
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Close	rbxassetid://1143451828
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Metal Door.Metal Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Metal Door.Metal Door.Main.Close	rbxassetid://1143451828
Workspace.Bases.Base.Metal Door.Metal Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Metal Door.Metal Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Door.Metal Door.Main.Open	rbxassetid://1143451761
Workspace.Bases.Base.Metal Door.Metal Door.Main.Close	rbxassetid://1143451828
Workspace.Bases.Base.Metal Door.Metal Door.Main.Open	rbxassetid://1143451761
Workspace.Bases.Base.Metal Door.Metal Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Metal Door.Metal Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Metal Door.Metal Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Door.Metal Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Door.Metal Door.Main.Open	rbxassetid://1143451761
Workspace.Bases.Base.Metal Door.Metal Door.Main.Close	rbxassetid://1143451828
Workspace.Bases.Base.Metal Door.Metal Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Metal Door.Metal Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Metal Door.Metal Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Metal Door.Metal Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Metal Door.Metal Door.Main.Open	rbxassetid://1143451761
Workspace.Bases.Base.Metal Door.Metal Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Door.Metal Door.Main.Close	rbxassetid://1143451828
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Close	rbxassetid://9113366556
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Knock	rbxassetid://9120918288
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Open	rbxassetid://9117506603
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Open	rbxassetid://9117506603
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Knock	rbxassetid://9120918288
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Wooden Door.Wooden Door.Main.Close	rbxassetid://9113366556
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Small Storage Box.Small Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Close	rbxassetid://9113366556
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Open	rbxassetid://9117506603
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Knock	rbxassetid://9120918288
Workspace.Bases.Base.Furnace.Furnace.Main.Place	rbxassetid://9113523341
Workspace.Bases.Base.Furnace.Furnace.Main.ParticleHolder.On	rbxassetid://9112780462
Workspace.Bases.Base.Campfire.Campfire.Main.ParticleHolder.On	rbxassetid://9112780462
Workspace.Bases.Base.Campfire.Campfire.Main.Place	rbxassetid://9118646432
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Base Cabinet.Base Cabinet.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Furnace.Furnace.Main.Place	rbxassetid://9113523341
Workspace.Bases.Base.Furnace.Furnace.Main.ParticleHolder.On	rbxassetid://9112780462
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Campfire.Campfire.Main.Place	rbxassetid://9118646432
Workspace.Bases.Base.Campfire.Campfire.Main.ParticleHolder.On	rbxassetid://9112780462
Workspace.Bases.Base.Sleeping Bag.Sleeping Bag.Main.Place	rbxassetid://9119069007
Workspace.Bases.Base.Storage Cabinet.Storage Cabinet.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Storage Cabinet.Storage Cabinet.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Garage Door.Garage Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Garage Door.Garage Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Garage Door.Garage Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Garage Door.Garage Door.Main.Open	rbxassetid://9113910179
Workspace.Bases.Base.Garage Door.Garage Door.Main.Place	rbxassetid://9119633070
Workspace.Bases.Base.Garage Door.Garage Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Garage Door.Garage Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Garage Door.Garage Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Garage Door.Garage Door.Main.Place	rbxassetid://9119633070
Workspace.Bases.Base.Garage Door.Garage Door.Main.Open	rbxassetid://9113910179
Workspace.Bases.Base.Garage Door.Garage Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Garage Door.Garage Door.Main.Place	rbxassetid://9119633070
Workspace.Bases.Base.Garage Door.Garage Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Garage Door.Garage Door.Main.Open	rbxassetid://9113910179
Workspace.Bases.Base.Garage Door.Garage Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Open	rbxassetid://9117506603
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Close	rbxassetid://9113366556
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Knock	rbxassetid://9120918288
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Knock	rbxassetid://9120918288
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Close	rbxassetid://9113366556
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Open	rbxassetid://9117506603
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Denied	rbxassetid://9113880610
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Close	rbxassetid://9113366556
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Knock	rbxassetid://9120918288
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Open	rbxassetid://9117506603
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Place	rbxassetid://9114129572
Workspace.Bases.Base.Wooden Double Door.Wooden Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Beep	rbxassetid://9117060368
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Close	rbxassetid://1143451828
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Open	rbxassetid://1143451761
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Place	rbxassetid://9119633070
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Knock	rbxassetid://9116715146
Workspace.Bases.Base.Metal Double Door.Metal Double Door.Main.Close	rbxassetid://1143451828
