class	path	meshId	textureId
MeshPart	ReplicatedStorage.VMs.Crossbow.Chief.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Crossbow.Chief.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Crossbow.Chief.Weapon.SightHide	rbxassetid://13606566726	rbxassetid://86769511617324
MeshPart	ReplicatedStorage.VMs.Crossbow.Chief.Weapon.Bolt	rbxassetid://13606565602	rbxassetid://86769511617324
MeshPart	ReplicatedStorage.VMs.Crossbow.Chief.Weapon.WrapDetail	rbxassetid://13606566346	rbxassetid://86769511617324
MeshPart	ReplicatedStorage.VMs.Crossbow.Chief.Weapon.Wooden Arrow	rbxassetid://13606564436	rbxassetid://13606564574
MeshPart	ReplicatedStorage.VMs.Crossbow.Chief.Weapon.Bone Arrow	rbxassetid://13606565365	rbxassetid://13606565522
MeshPart	ReplicatedStorage.VMs.Crossbow.Chief.Weapon.Combustive Arrow	rbxassetid://13606565078	rbxassetid://13606565233
MeshPart	ReplicatedStorage.VMs.Crossbow.Chief.Weapon.Swift Arrow	rbxassetid://13606564697	rbxassetid://13606564936
MeshPart	ReplicatedStorage.VMs.Crossbow.Chief.Weapon.Crossbow_Main	rbxassetid://13606565963	rbxassetid://13606566220
MeshPart	ReplicatedStorage.VMs.Crossbow.Chief.Weapon.ToyPart	rbxassetid://120948588349925	rbxassetid://91420316695776
MeshPart	ReplicatedStorage.VMs.Lighter.Default.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Lighter.Default.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Lighter.Default.Weapon.Handle	rbxassetid://14757975734	rbxassetid://14757981258
MeshPart	ReplicatedStorage.VMs.Lighter.Lantern.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Lighter.Lantern.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Lighter.Lantern.Weapon.topnbottom	rbxassetid://120217013939013	rbxassetid://122859779668659
MeshPart	ReplicatedStorage.VMs.Lighter.Lantern.Weapon.glass	rbxassetid://80798285150734	
MeshPart	ReplicatedStorage.VMs.Lighter.Lantern.Weapon.side	rbxassetid://136556600309180	rbxassetid://124828426672892
MeshPart	ReplicatedStorage.VMs.Lighter.Lantern.Weapon.handle	rbxassetid://92973093860009	rbxassetid://96091855558379
MeshPart	ReplicatedStorage.VMs.Lighter.Lantern.Weapon.Main		
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Default.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Default.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Default.Weapon.Sights	rbxassetid://15091930477	rbxassetid://15091930788
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Default.Weapon.EntryFlap	rbxassetid://15091929652	rbxassetid://15091930023
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Default.Weapon.Handle	rbxassetid://15091930941	rbxassetid://15091931223
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Default.Weapon.Stock	rbxassetid://15091931662	rbxassetid://15091932032
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Default.Weapon.Pump	rbxassetid://15091930096	rbxassetid://15091930385
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Default.Weapon.Bolt	rbxassetid://15091931293	rbxassetid://15091931590
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Default.Weapon.Grip	rbxassetid://15091932128	rbxassetid://15091932489
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Default.Weapon.ShellMain	rbxassetid://13863617839	rbxassetid://13863617907
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Gold Ripple.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Gold Ripple.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Gold Ripple.Weapon.Sights	rbxassetid://15091930477	rbxassetid://15091930788
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Gold Ripple.Weapon.EntryFlap	rbxassetid://15091929652	rbxassetid://15420640369
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Gold Ripple.Weapon.Handle	rbxassetid://15091930941	rbxassetid://15420634606
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Gold Ripple.Weapon.Stock	rbxassetid://15091931662	rbxassetid://15420645386
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Gold Ripple.Weapon.Pump	rbxassetid://15091930096	rbxassetid://15420637611
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Gold Ripple.Weapon.Bolt	rbxassetid://15091931293	rbxassetid://15091931590
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Gold Ripple.Weapon.Grip	rbxassetid://15091932128	rbxassetid://15420636201
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Gold Ripple.Weapon.ShellMain	rbxassetid://13863617839	rbxassetid://13863617907
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Red Tiger.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Red Tiger.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Red Tiger.Weapon.Sights	rbxassetid://15091930477	rbxassetid://15791790053
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Red Tiger.Weapon.EntryFlap	rbxassetid://15091929652	rbxassetid://15779504508
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Red Tiger.Weapon.Handle	rbxassetid://15091930941	rbxassetid://15791790327
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Red Tiger.Weapon.Stock	rbxassetid://15091931662	rbxassetid://15779506057
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Red Tiger.Weapon.Pump	rbxassetid://15091930096	rbxassetid://15779504839
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Red Tiger.Weapon.Bolt	rbxassetid://15091931293	rbxassetid://15779506247
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Red Tiger.Weapon.Grip	rbxassetid://15091932128	rbxassetid://15779506448
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Red Tiger.Weapon.ShellMain	rbxassetid://13863617839	rbxassetid://13863617907
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.aa.Sights	rbxassetid://15091930477	rbxassetid://15791790053
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.aa.EntryFlap	rbxassetid://15091929652	rbxassetid://15779504508
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.aa.Handle	rbxassetid://15091930941	rbxassetid://15791790327
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.aa.Pump	rbxassetid://15091930096	rbxassetid://15779504839
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.aa.Bolt	rbxassetid://15091931293	rbxassetid://15779506247
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.aa.Grip	rbxassetid://15091932128	rbxassetid://15779506448
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.aa.Stock	rbxassetid://15091931662	rbxassetid://15779506057
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Joe Skeleton.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Joe Skeleton.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Joe Skeleton.Weapon.Sights	rbxassetid://15091930477	rbxassetid://15091930788
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Joe Skeleton.Weapon.EntryFlap	rbxassetid://15091929652	rbxassetid://16820421377
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Joe Skeleton.Weapon.Handle	rbxassetid://15091930941	rbxassetid://16820407178
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Joe Skeleton.Weapon.Stock	rbxassetid://15091931662	rbxassetid://16820412732
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Joe Skeleton.Weapon.Pump	rbxassetid://15091930096	rbxassetid://16820416994
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Joe Skeleton.Weapon.Bolt	rbxassetid://15091931293	rbxassetid://16820423930
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Joe Skeleton.Weapon.Grip	rbxassetid://15091932128	rbxassetid://16820419243
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Joe Skeleton.Weapon.ShellMain	rbxassetid://13863617839	rbxassetid://13863617907
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Cyber.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Cyber.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Cyber.Weapon.Sights	rbxassetid://15091930477	rbxassetid://89291900281048
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Cyber.Weapon.EntryFlap	rbxassetid://15091929652	rbxassetid://15091930023
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Cyber.Weapon.Handle	rbxassetid://15091930941	rbxassetid://138679975240011
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Cyber.Weapon.Stock	rbxassetid://15091931662	rbxassetid://102503852951020
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Cyber.Weapon.Pump	rbxassetid://15091930096	rbxassetid://99368374157116
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Cyber.Weapon.Bolt	rbxassetid://15091931293	rbxassetid://131648183249827
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Cyber.Weapon.Grip	rbxassetid://15091932128	rbxassetid://120654350050361
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Cyber.Weapon.ShellMain	rbxassetid://13863617839	rbxassetid://13863617907
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Flurry.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Flurry.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Flurry.Weapon.Sights	rbxassetid://15091930477	rbxassetid://95233948500808
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Flurry.Weapon.EntryFlap	rbxassetid://15091929652	rbxassetid://15091930023
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Flurry.Weapon.Handle	rbxassetid://15091930941	rbxassetid://111903226846575
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Flurry.Weapon.Stock	rbxassetid://15091931662	rbxassetid://114949074548447
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Flurry.Weapon.Pump	rbxassetid://15091930096	rbxassetid://101198737945458
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Flurry.Weapon.Bolt	rbxassetid://15091931293	rbxassetid://15091931590
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Flurry.Weapon.Grip	rbxassetid://15091932128	rbxassetid://118748901660761
MeshPart	ReplicatedStorage.VMs.Salvaged Pump Action.Flurry.Weapon.ShellMain	rbxassetid://13863617839	rbxassetid://13863617907
MeshPart	ReplicatedStorage.VMs.Military AA12.Default.Weapon.BoltDetail	rbxassetid://15068708263	rbxassetid://15068708454
MeshPart	ReplicatedStorage.VMs.Military AA12.Default.Weapon.Barrel	rbxassetid://15068707830	rbxassetid://15068708050
MeshPart	ReplicatedStorage.VMs.Military AA12.Default.Weapon.Bolt	rbxassetid://15068707337	rbxassetid://15068707592
MeshPart	ReplicatedStorage.VMs.Military AA12.Default.Weapon.Handle	rbxassetid://15068706185	rbxassetid://15068706395
MeshPart	ReplicatedStorage.VMs.Military AA12.Default.Weapon.Mag	rbxassetid://15068708609	rbxassetid://15068708789
MeshPart	ReplicatedStorage.VMs.Military AA12.Default.Weapon.Detail	rbxassetid://15068706700	rbxassetid://15068707129
MeshPart	ReplicatedStorage.VMs.Military AA12.Default.Weapon.ShellMain	rbxassetid://13863617839	rbxassetid://13863617907
MeshPart	ReplicatedStorage.VMs.Military AA12.Default.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Military AA12.Default.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Military AA12.Red Tiger.Weapon.BoltDetail	rbxassetid://15068708263	rbxassetid://16485262887
MeshPart	ReplicatedStorage.VMs.Military AA12.Red Tiger.Weapon.Barrel	rbxassetid://15068707830	rbxassetid://16485278826
MeshPart	ReplicatedStorage.VMs.Military AA12.Red Tiger.Weapon.Bolt	rbxassetid://15068707337	rbxassetid://16485261847
MeshPart	ReplicatedStorage.VMs.Military AA12.Red Tiger.Weapon.Handle	rbxassetid://15068706185	rbxassetid://16485262068
MeshPart	ReplicatedStorage.VMs.Military AA12.Red Tiger.Weapon.Mag	rbxassetid://15068708609	rbxassetid://16485261523
MeshPart	ReplicatedStorage.VMs.Military AA12.Red Tiger.Weapon.Detail	rbxassetid://15068706700	rbxassetid://16485263293
MeshPart	ReplicatedStorage.VMs.Military AA12.Red Tiger.Weapon.ShellMain	rbxassetid://13863617839	rbxassetid://13863617907
MeshPart	ReplicatedStorage.VMs.Military AA12.Red Tiger.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Military AA12.Red Tiger.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Military AA12.Zombie.Weapon.BoltDetail	rbxassetid://15068708263	rbxassetid://16485262887
MeshPart	ReplicatedStorage.VMs.Military AA12.Zombie.Weapon.Barrel	rbxassetid://15068707830	rbxassetid://17192184181
MeshPart	ReplicatedStorage.VMs.Military AA12.Zombie.Weapon.Bolt	rbxassetid://15068707337	rbxassetid://17192186313
MeshPart	ReplicatedStorage.VMs.Military AA12.Zombie.Weapon.Handle	rbxassetid://15068706185	rbxassetid://17192180181
MeshPart	ReplicatedStorage.VMs.Military AA12.Zombie.Weapon.Mag	rbxassetid://15068708609	rbxassetid://17192181478
MeshPart	ReplicatedStorage.VMs.Military AA12.Zombie.Weapon.Detail	rbxassetid://15068706700	rbxassetid://16485263293
MeshPart	ReplicatedStorage.VMs.Military AA12.Zombie.Weapon.ShellMain	rbxassetid://13863617839	rbxassetid://13863617907
MeshPart	ReplicatedStorage.VMs.Military AA12.Zombie.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Military AA12.Zombie.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Military AA12.Monster.Weapon.BoltDetail	rbxassetid://15068708263	rbxassetid://15068708454
MeshPart	ReplicatedStorage.VMs.Military AA12.Monster.Weapon.Barrel	rbxassetid://15068707830	rbxassetid://131183416440218
MeshPart	ReplicatedStorage.VMs.Military AA12.Monster.Weapon.Bolt	rbxassetid://15068707337	rbxassetid://102238641333476
MeshPart	ReplicatedStorage.VMs.Military AA12.Monster.Weapon.Handle	rbxassetid://15068706185	rbxassetid://112380332282168
MeshPart	ReplicatedStorage.VMs.Military AA12.Monster.Weapon.Mag	rbxassetid://15068708609	rbxassetid://139943978917859
MeshPart	ReplicatedStorage.VMs.Military AA12.Monster.Weapon.Detail	rbxassetid://15068706700	rbxassetid://109788342193355
MeshPart	ReplicatedStorage.VMs.Military AA12.Monster.Weapon.ShellMain	rbxassetid://13863617839	rbxassetid://13863617907
MeshPart	ReplicatedStorage.VMs.Military AA12.Monster.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Military AA12.Monster.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Bone Tool.Default.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Bone Tool.Default.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Bone Tool.Default.Weapon.BoneClub	rbxassetid://15574776266	rbxassetid://15510242004
MeshPart	ReplicatedStorage.VMs.Bone Tool.Default.Weapon.Extra	rbxassetid://15574776477	rbxassetid://15510245763
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Default.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Default.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Default.Weapon.Mag	rbxassetid://15369165968	rbxassetid://15369166515
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Default.Weapon.Detail	rbxassetid://15369167839	rbxassetid://15369167875
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Default.Weapon.Handle	rbxassetid://15369167517	rbxassetid://15369167774
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Default.Weapon.Bolt	rbxassetid://15369166624	rbxassetid://15369166690
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Default.Weapon.Reciever	rbxassetid://15369166992	rbxassetid://15369167442
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Default.Weapon.Stock	rbxassetid://15369166835	rbxassetid://15369177335
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Gingerbread.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Gingerbread.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Gingerbread.Weapon.Mag	rbxassetid://15369165968	rbxassetid://15637120841
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Gingerbread.Weapon.Detail	rbxassetid://15369167839	rbxassetid://15637119292
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Gingerbread.Weapon.Handle	rbxassetid://15369167517	rbxassetid://15637123646
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Gingerbread.Weapon.Bolt	rbxassetid://15369166624	rbxassetid://15637118093
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Gingerbread.Weapon.Reciever	rbxassetid://15369166992	rbxassetid://15637116346
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Gingerbread.Weapon.Stock	rbxassetid://15369166835	rbxassetid://15637125127
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Superior.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Superior.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Superior.Weapon.Mag	rbxassetid://15369165968	rbxassetid://15950370874
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Superior.Weapon.Detail	rbxassetid://15369167839	rbxassetid://15369167875
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Superior.Weapon.Handle	rbxassetid://15369167517	rbxassetid://15950368508
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Superior.Weapon.Bolt	rbxassetid://15369166624	rbxassetid://15950380093
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Superior.Weapon.Reciever	rbxassetid://15369166992	rbxassetid://15950389154
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Superior.Weapon.Stock	rbxassetid://15369166835	rbxassetid://15950083013
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Pegasus.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Pegasus.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Pegasus.Weapon.Mag	rbxassetid://15369165968	rbxassetid://16573337935
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Pegasus.Weapon.Detail	rbxassetid://15369167839	rbxassetid://16573335972
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Pegasus.Weapon.Handle	rbxassetid://15369167517	rbxassetid://16573336899
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Pegasus.Weapon.Bolt	rbxassetid://15369166624	rbxassetid://16573333798
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Pegasus.Weapon.Reciever	rbxassetid://15369166992	rbxassetid://16573338607
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Pegasus.Weapon.Stock	rbxassetid://15369166835	rbxassetid://16573339598
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Surge.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Surge.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Surge.Weapon.Mag	rbxassetid://15369165968	rbxassetid://18141665509
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Surge.Weapon.Detail	rbxassetid://15369167839	rbxassetid://18141661549
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Surge.Weapon.Handle	rbxassetid://15369167517	rbxassetid://18141663327
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Surge.Weapon.Bolt	rbxassetid://15369166624	rbxassetid://18141658585
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Surge.Weapon.Reciever	rbxassetid://15369166992	rbxassetid://18141666636
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Surge.Weapon.Stock	rbxassetid://15369166835	rbxassetid://18141668074
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Rusty.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Rusty.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Rusty.Weapon.Mag	rbxassetid://15369165968	rbxassetid://135833529924226
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Rusty.Weapon.Detail	rbxassetid://15369167839	rbxassetid://113544391434485
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Rusty.Weapon.Handle	rbxassetid://15369167517	rbxassetid://98680887705897
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Rusty.Weapon.Bolt	rbxassetid://15369166624	rbxassetid://113665908466246
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Rusty.Weapon.Reciever	rbxassetid://15369166992	rbxassetid://136701068224125
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Rusty.Weapon.Stock	rbxassetid://15369166835	rbxassetid://94077177697585
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Comic.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Comic.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Comic.Weapon.Mag	rbxassetid://15369165968	rbxassetid://136468171347108
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Comic.Weapon.Detail	rbxassetid://15369167839	rbxassetid://89002208227671
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Comic.Weapon.Handle	rbxassetid://15369167517	rbxassetid://79099945649908
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Comic.Weapon.Bolt	rbxassetid://15369166624	rbxassetid://15369166690
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Comic.Weapon.Reciever	rbxassetid://15369166992	rbxassetid://119879006091008
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Comic.Weapon.Stock	rbxassetid://15369166835	rbxassetid://91957556778370
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Celestial.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Celestial.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Celestial.Weapon.Mag	rbxassetid://15369165968	rbxassetid://118235992384585
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Celestial.Weapon.Detail	rbxassetid://15369167839	rbxassetid://131461226255220
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Celestial.Weapon.Handle	rbxassetid://15369167517	rbxassetid://128755788198318
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Celestial.Weapon.Bolt	rbxassetid://15369166624	rbxassetid://126707560794581
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Celestial.Weapon.Reciever	rbxassetid://15369166992	rbxassetid://117263197219857
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Celestial.Weapon.Stock	rbxassetid://15369166835	rbxassetid://90966086525561
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Cyber Revenge.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Cyber Revenge.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Cyber Revenge.Weapon.Mag	rbxassetid://15369165968	rbxassetid://82969513051321
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Cyber Revenge.Weapon.Detail	rbxassetid://15369167839	rbxassetid://121270257396356
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Cyber Revenge.Weapon.Handle	rbxassetid://15369167517	rbxassetid://117370817739232
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Cyber Revenge.Weapon.Bolt	rbxassetid://15369166624	rbxassetid://84099360150721
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Cyber Revenge.Weapon.Reciever	rbxassetid://15369166992	rbxassetid://94463676013575
MeshPart	ReplicatedStorage.VMs.Salvaged Skorpion.Cyber Revenge.Weapon.Stock	rbxassetid://15369166835	rbxassetid://112393182456868
MeshPart	ReplicatedStorage.VMs.Candy Cane.Default.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Candy Cane.Default.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Candy Cane.Default.Weapon.Candy Cane	rbxassetid://15633155174	rbxassetid://15632954840
MeshPart	ReplicatedStorage.VMs.Military Barrett.Default.Arms.LeftArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Military Barrett.Default.Arms.RightArm	rbxassetid://2636906758	
MeshPart	ReplicatedStorage.VMs.Military Barrett.Default.Weapon.Detail	rbxassetid://15344854267	rbxassetid://15344870188
MeshPart	ReplicatedStorage.VMs.Military Barrett.Default.Weapon.Detail	rbxassetid://15344852856	rbxassetid://15344864558
MeshPart	ReplicatedStorage.VMs.Military Barrett.Default.Weapon.MagDetail	rbxassetid://15344851474	rbxassetid://15344882156
MeshPart	ReplicatedStorage.VMs.Military Barrett.Default.Weapon.MagDetail	rbxassetid://15344851253	rbxassetid://15344882156
MeshPart	ReplicatedStorage.VMs.Military Barrett.Default.Weapon.MagDetail	rbxassetid://15344851474	rbxassetid://15344882156
MeshPart	ReplicatedStorage.VMs.Military Barrett.Default.Weapon.MagDetail	rbxassetid://15344851253	rbxassetid://15344882156
MeshPart	ReplicatedStorage.VMs.Military Barrett.Default.Weapon.Detail	rbxassetid://15344850878	rbxassetid://15344880997
MeshPart	ReplicatedStorage.VMs.Military Barrett.Default.Weapon.Detail	rbxassetid://15344850620	rbxassetid://15344880997
